user_id,variant,clicks,sessions,day
3841,treatment,1,8,5
3842,treatment,0,6,6
3843,treatment,2,10,7
3844,treatment,1,6,8
3845,treatment,3,6,9
3846,treatment,0,7,10
3847,treatment,0,8,11
3848,treatment,0,8,12
3849,treatment,1,11,13
3850,treatment,0,8,14
3851,treatment,1,7,1
3852,treatment,1,8,2
3853,treatment,3,9,3
3854,treatment,0,4,4
3855,treatment,0,6,5
3856,treatment,2,12,6
3857,treatment,2,8,7
3858,treatment,1,8,8
3859,treatment,1,6,9
3860,treatment,1,7,10
3861,treatment,2,8,11
3862,treatment,0,7,12
3863,treatment,2,8,13
3864,treatment,0,9,14
3865,treatment,0,11,1
3866,treatment,0,8,2
3867,treatment,1,8,3
3868,treatment,1,6,4
3869,treatment,0,8,5
3870,treatment,1,10,6
3871,treatment,2,12,7
3872,treatment,3,8,8
3873,treatment,0,6,9
3874,treatment,1,10,10
3875,treatment,1,11,11
3876,treatment,0,5,12
3877,treatment,0,8,13
3878,treatment,2,8,14
3879,treatment,1,9,1
3880,treatment,2,9,2
3881,treatment,0,8,3
3882,treatment,1,10,4
3883,treatment,0,10,5
3884,treatment,0,6,6
3885,treatment,3,11,7
3886,treatment,0,6,8
3887,treatment,1,9,9
3888,treatment,2,11,10
3889,treatment,0,7,11
3890,treatment,0,11,12
3891,treatment,1,9,13
3892,treatment,1,8,14
3893,treatment,0,6,1
3894,treatment,0,6,2
3895,treatment,0,11,3
3896,treatment,0,8,4
3897,treatment,1,9,5
3898,treatment,1,7,6
3899,treatment,2,8,7
3900,treatment,2,8,8
3901,treatment,1,4,9
3902,treatment,1,8,10
3903,treatment,1,9,11
3904,treatment,1,7,12
3905,treatment,2,6,13
3906,treatment,1,5,14
3907,treatment,1,10,1
3908,treatment,0,4,2
3909,treatment,0,6,3
3910,treatment,1,10,4
3911,treatment,1,8,5
3912,treatment,1,8,6
3913,treatment,2,10,7
3914,treatment,0,9,8
3915,treatment,0,6,9
3916,treatment,2,8,10
3917,treatment,1,8,11
3918,treatment,0,6,12
3919,treatment,1,7,13
3920,treatment,2,10,14
3921,treatment,0,6,1
3922,treatment,0,7,2
3923,treatment,0,6,3
3924,treatment,1,8,4
3925,treatment,1,9,5
3926,treatment,1,11,6
3927,treatment,0,7,7
3928,treatment,0,5,8
3929,treatment,1,9,9
3930,treatment,1,9,10
3931,treatment,1,9,11
3932,treatment,1,9,12
3933,treatment,2,12,13
3934,treatment,0,8,14
3935,treatment,1,5,1
3936,treatment,1,6,2
3937,treatment,0,6,3
3938,treatment,1,10,4
3939,treatment,2,8,5
3940,treatment,0,9,6
3941,treatment,0,7,7
3942,treatment,1,7,8
3943,treatment,2,10,9
3944,treatment,1,7,10
3945,treatment,0,6,11
3946,treatment,1,10,12
3947,treatment,4,8,13
3948,treatment,2,9,14
3949,treatment,3,7,1
3950,treatment,2,10,2
3951,treatment,1,6,3
3952,treatment,2,6,4
3953,treatment,1,8,5
3954,treatment,0,9,6
3955,treatment,0,8,7
3956,treatment,0,5,8
3957,treatment,1,7,9
3958,treatment,0,6,10
3959,treatment,1,9,11
3960,treatment,0,9,12
3961,treatment,1,7,13
3962,treatment,1,8,14
3963,treatment,0,9,1
3964,treatment,0,8,2
3965,treatment,0,11,3
3966,treatment,2,12,4
3967,treatment,1,8,5
3968,treatment,3,10,6
3969,treatment,3,8,7
3970,treatment,3,7,8
3971,treatment,1,8,9
3972,treatment,0,9,10
3973,treatment,1,7,11
3974,treatment,1,5,12
3975,treatment,2,9,13
3976,treatment,1,8,14
3977,treatment,3,9,1
3978,treatment,4,7,2
3979,treatment,0,9,3
3980,treatment,0,10,4
3981,treatment,1,5,5
3982,treatment,1,11,6
3983,treatment,0,6,7
3984,treatment,2,10,8
3985,treatment,1,7,9
3986,treatment,1,7,10
3987,treatment,1,10,11
3988,treatment,0,8,12
3989,treatment,0,8,13
3990,treatment,0,8,14
3991,treatment,0,8,1
3992,treatment,0,9,2
3993,treatment,2,13,3
3994,treatment,1,5,4
3995,treatment,2,7,5
3996,treatment,0,8,6
3997,treatment,1,5,7
3998,treatment,1,6,8
3999,treatment,1,10,9
4000,treatment,0,7,10
4001,treatment,1,8,11
4002,treatment,3,12,12
4003,treatment,1,13,13
4004,treatment,0,7,14
4005,treatment,1,6,1
4006,treatment,0,6,2
4007,treatment,1,8,3
4008,treatment,0,7,4
4009,treatment,0,4,5
4010,treatment,0,10,6
4011,treatment,0,9,7
4012,treatment,0,7,8
4013,treatment,0,8,9
4014,treatment,1,9,10
4015,treatment,1,9,11
4016,treatment,1,10,12
4017,treatment,0,8,13
4018,treatment,2,10,14
4019,treatment,1,6,1
4020,treatment,1,7,2
4021,treatment,0,6,3
4022,treatment,1,9,4
4023,treatment,0,11,5
4024,treatment,2,8,6
4025,treatment,1,7,7
4026,treatment,2,7,8
4027,treatment,0,7,9
4028,treatment,1,8,10
4029,treatment,0,11,11
4030,treatment,1,10,12
4031,treatment,0,8,13
4032,treatment,1,10,14
4033,treatment,1,5,1
4034,treatment,0,7,2
4035,treatment,1,10,3
4036,treatment,1,9,4
4037,treatment,2,7,5
4038,treatment,2,8,6
4039,treatment,1,9,7
4040,treatment,2,9,8
4041,treatment,1,8,9
4042,treatment,0,8,10
4043,treatment,0,8,11
4044,treatment,0,8,12
4045,treatment,1,11,13
4046,treatment,0,11,14
4047,treatment,1,10,1
4048,treatment,1,7,2
4049,treatment,0,8,3
4050,treatment,1,10,4
4051,treatment,0,7,5
4052,treatment,1,11,6
4053,treatment,2,11,7
4054,treatment,0,6,8
4055,treatment,1,7,9
4056,treatment,1,7,10
4057,treatment,0,9,11
4058,treatment,1,8,12
4059,treatment,2,11,13
4060,treatment,1,9,14
4061,treatment,1,9,1
4062,treatment,2,8,2
4063,treatment,1,7,3
4064,treatment,1,8,4
4065,treatment,1,7,5
4066,treatment,1,11,6
4067,treatment,1,11,7
4068,treatment,1,7,8
4069,treatment,2,9,9
4070,treatment,1,9,10
4071,treatment,2,12,11
4072,treatment,0,8,12
4073,treatment,0,3,13
4074,treatment,0,2,14
4075,treatment,0,6,1
4076,treatment,0,7,2
4077,treatment,0,7,3
4078,treatment,1,7,4
4079,treatment,1,10,5
4080,treatment,0,11,6
4081,treatment,0,10,7
4082,treatment,1,8,8
4083,treatment,1,10,9
4084,treatment,1,10,10
4085,treatment,0,9,11
4086,treatment,2,7,12
4087,treatment,1,11,13
4088,treatment,0,7,14
4089,treatment,0,6,1
4090,treatment,0,5,2
4091,treatment,2,10,3
4092,treatment,2,6,4
4093,treatment,0,3,5
4094,treatment,0,9,6
4095,treatment,0,10,7
4096,treatment,1,11,8
4097,treatment,0,7,9
4098,treatment,2,10,10
4099,treatment,1,7,11
4100,treatment,1,6,12
4101,treatment,0,9,13
4102,treatment,0,12,14
4103,treatment,1,8,1
4104,treatment,1,6,2
4105,treatment,1,5,3
4106,treatment,0,7,4
4107,treatment,1,10,5
4108,treatment,1,7,6
4109,treatment,1,5,7
4110,treatment,0,9,8
4111,treatment,1,8,9
4112,treatment,1,6,10
4113,treatment,0,10,11
4114,treatment,0,6,12
4115,treatment,1,7,13
4116,treatment,0,6,14
4117,treatment,0,5,1
4118,treatment,0,10,2
4119,treatment,1,6,3
4120,treatment,1,8,4
4121,treatment,0,8,5
4122,treatment,0,10,6
4123,treatment,1,10,7
4124,treatment,0,10,8
4125,treatment,1,7,9
4126,treatment,0,10,10
4127,treatment,1,7,11
4128,treatment,1,7,12
4129,treatment,1,8,13
4130,treatment,0,11,14
4131,treatment,1,8,1
4132,treatment,2,10,2
4133,treatment,1,8,3
4134,treatment,3,7,4
4135,treatment,0,4,5
4136,treatment,1,5,6
4137,treatment,1,9,7
4138,treatment,3,7,8
4139,treatment,1,9,9
4140,treatment,0,5,10
4141,treatment,0,9,11
4142,treatment,0,4,12
4143,treatment,1,8,13
4144,treatment,1,5,14
4145,treatment,0,9,1
4146,treatment,1,8,2
4147,treatment,3,11,3
4148,treatment,1,4,4
4149,treatment,1,12,5
4150,treatment,0,7,6
4151,treatment,2,9,7
4152,treatment,0,11,8
4153,treatment,2,12,9
4154,treatment,1,7,10
4155,treatment,0,9,11
4156,treatment,0,5,12
4157,treatment,0,7,13
4158,treatment,0,8,14
4159,treatment,1,7,1
4160,treatment,2,9,2
4161,treatment,0,9,3
4162,treatment,2,11,4
4163,treatment,0,10,5
4164,treatment,1,9,6
4165,treatment,2,11,7
4166,treatment,0,5,8
4167,treatment,1,11,9
4168,treatment,0,9,10
4169,treatment,2,11,11
4170,treatment,0,9,12
4171,treatment,1,9,13
4172,treatment,1,8,14
4173,treatment,1,8,1
4174,treatment,1,6,2
4175,treatment,1,9,3
4176,treatment,2,7,4
4177,treatment,3,9,5
4178,treatment,0,9,6
4179,treatment,1,7,7
4180,treatment,0,9,8
4181,treatment,0,8,9
4182,treatment,0,10,10
4183,treatment,0,7,11
4184,treatment,1,8,12
4185,treatment,0,9,13
4186,treatment,3,9,14
4187,treatment,0,7,1
4188,treatment,1,9,2
4189,treatment,2,5,3
4190,treatment,1,5,4
4191,treatment,0,6,5
4192,treatment,0,9,6
4193,treatment,2,9,7
4194,treatment,2,9,8
4195,treatment,1,8,9
4196,treatment,0,8,10
4197,treatment,0,11,11
4198,treatment,2,9,12
4199,treatment,1,9,13
4200,treatment,4,9,14
4201,treatment,0,9,1
4202,treatment,0,8,2
4203,treatment,1,6,3
4204,treatment,0,7,4
4205,treatment,3,9,5
4206,treatment,1,8,6
4207,treatment,0,5,7
4208,treatment,2,10,8
4209,treatment,3,6,9
4210,treatment,2,8,10
4211,treatment,1,10,11
4212,treatment,1,9,12
4213,treatment,1,6,13
4214,treatment,1,10,14
4215,treatment,1,9,1
4216,treatment,0,10,2
4217,treatment,0,6,3
4218,treatment,1,7,4
4219,treatment,1,9,5
4220,treatment,0,8,6
4221,treatment,3,7,7
4222,treatment,0,8,8
4223,treatment,0,7,9
4224,treatment,2,7,10
4225,treatment,0,6,11
4226,treatment,1,10,12
4227,treatment,0,5,13
4228,treatment,1,10,14
4229,treatment,0,5,1
4230,treatment,1,8,2
4231,treatment,0,10,3
4232,treatment,2,10,4
4233,treatment,1,13,5
4234,treatment,1,10,6
4235,treatment,1,12,7
4236,treatment,2,7,8
4237,treatment,1,9,9
4238,treatment,1,10,10
4239,treatment,1,8,11
4240,treatment,0,6,12
4241,treatment,0,8,13
4242,treatment,0,10,14
4243,treatment,1,7,1
4244,treatment,0,4,2
4245,treatment,1,9,3
4246,treatment,2,9,4
4247,treatment,1,7,5
4248,treatment,0,9,6
4249,treatment,1,8,7
4250,treatment,0,9,8
4251,treatment,0,9,9
4252,treatment,0,9,10
4253,treatment,1,10,11
4254,treatment,1,8,12
4255,treatment,0,8,13
4256,treatment,2,10,14
4257,treatment,0,11,1
4258,treatment,2,10,2
4259,treatment,1,7,3
4260,treatment,0,8,4
4261,treatment,0,6,5
4262,treatment,0,6,6
4263,treatment,3,9,7
4264,treatment,0,7,8
4265,treatment,1,8,9
4266,treatment,1,9,10
4267,treatment,0,9,11
4268,treatment,1,8,12
4269,treatment,2,9,13
4270,treatment,0,8,14
4271,treatment,0,7,1
4272,treatment,0,8,2
4273,treatment,1,9,3
4274,treatment,1,8,4
4275,treatment,0,10,5
4276,treatment,0,8,6
4277,treatment,1,9,7
4278,treatment,0,10,8
4279,treatment,1,9,9
4280,treatment,1,9,10
4281,treatment,1,9,11
4282,treatment,0,7,12
4283,treatment,1,4,13
4284,treatment,2,4,14
4285,treatment,1,10,1
4286,treatment,1,7,2
4287,treatment,1,11,3
4288,treatment,0,11,4
4289,treatment,2,8,5
4290,treatment,0,7,6
4291,treatment,0,9,7
4292,treatment,0,6,8
4293,treatment,0,9,9
4294,treatment,1,7,10
4295,treatment,3,10,11
4296,treatment,1,7,12
4297,treatment,1,9,13
4298,treatment,1,10,14
4299,treatment,3,10,1
4300,treatment,1,7,2
4301,treatment,1,10,3
4302,treatment,2,7,4
4303,treatment,2,10,5
4304,treatment,1,8,6
4305,treatment,0,5,7
4306,treatment,2,10,8
4307,treatment,0,8,9
4308,treatment,1,8,10
4309,treatment,0,9,11
4310,treatment,1,6,12
4311,treatment,2,9,13
4312,treatment,0,6,14
4313,treatment,0,9,1
4314,treatment,0,12,2
4315,treatment,0,9,3
4316,treatment,1,10,4
4317,treatment,1,10,5
4318,treatment,0,9,6
4319,treatment,2,7,7
4320,treatment,0,9,8
4321,treatment,0,7,9
4322,treatment,1,8,10
4323,treatment,1,11,11
4324,treatment,1,8,12
4325,treatment,0,7,13
4326,treatment,2,11,14
4327,treatment,0,9,1
4328,treatment,0,8,2
4329,treatment,1,9,3
4330,treatment,0,7,4
4331,treatment,1,12,5
4332,treatment,1,9,6
4333,treatment,0,8,7
4334,treatment,0,7,8
4335,treatment,1,10,9
4336,treatment,1,9,10
4337,treatment,1,7,11
4338,treatment,0,6,12
4339,treatment,3,9,13
4340,treatment,1,4,14
4341,treatment,0,11,1
4342,treatment,1,8,2
4343,treatment,3,9,3
4344,treatment,0,9,4
4345,treatment,0,7,5
4346,treatment,2,10,6
4347,treatment,1,6,7
4348,treatment,1,7,8
4349,treatment,1,7,9
4350,treatment,0,8,10
4351,treatment,1,8,11
4352,treatment,1,6,12
4353,treatment,0,9,13
4354,treatment,0,6,14
4355,treatment,0,10,1
4356,treatment,0,8,2
4357,treatment,1,7,3
4358,treatment,0,9,4
4359,treatment,2,8,5
4360,treatment,2,7,6
4361,treatment,1,7,7
4362,treatment,0,5,8
4363,treatment,1,10,9
4364,treatment,3,9,10
4365,treatment,0,10,11
4366,treatment,1,9,12
4367,treatment,2,4,13
4368,treatment,0,6,14
4369,treatment,0,11,1
4370,treatment,2,8,2
4371,treatment,0,6,3
4372,treatment,0,4,4
4373,treatment,1,8,5
4374,treatment,2,9,6
4375,treatment,1,10,7
4376,treatment,0,11,8
4377,treatment,1,11,9
4378,treatment,2,9,10
4379,treatment,1,10,11
4380,treatment,2,10,12
4381,treatment,0,10,13
4382,treatment,1,8,14
4383,treatment,2,11,1
4384,treatment,2,6,2
4385,treatment,0,8,3
4386,treatment,1,12,4
4387,treatment,1,5,5
4388,treatment,0,7,6
4389,treatment,1,10,7
4390,treatment,2,9,8
4391,treatment,0,6,9
4392,treatment,1,8,10
4393,treatment,2,5,11
4394,treatment,2,12,12
4395,treatment,1,9,13
4396,treatment,2,8,14
4397,treatment,2,9,1
4398,treatment,1,5,2
4399,treatment,1,8,3
4400,treatment,1,8,4
4401,treatment,1,4,5
4402,treatment,0,5,6
4403,treatment,3,11,7
4404,treatment,0,11,8
4405,treatment,0,6,9
4406,treatment,0,9,10
4407,treatment,0,3,11
4408,treatment,2,8,12
4409,treatment,1,5,13
4410,treatment,1,6,14
4411,treatment,3,10,1
4412,treatment,1,6,2
4413,treatment,0,3,3
4414,treatment,0,7,4
4415,treatment,0,6,5
4416,treatment,0,7,6
4417,treatment,1,6,7
4418,treatment,1,4,8
4419,treatment,1,5,9
4420,treatment,2,7,10
4421,treatment,0,9,11
4422,treatment,3,9,12
4423,treatment,1,10,13
4424,treatment,2,12,14
4425,treatment,0,7,1
4426,treatment,1,8,2
4427,treatment,1,7,3
4428,treatment,1,8,4
4429,treatment,3,11,5
4430,treatment,1,9,6
4431,treatment,0,10,7
4432,treatment,0,7,8
4433,treatment,1,6,9
4434,treatment,1,7,10
4435,treatment,0,5,11
4436,treatment,1,10,12
4437,treatment,1,6,13
4438,treatment,1,7,14
4439,treatment,0,8,1
4440,treatment,1,8,2
4441,treatment,0,10,3
4442,treatment,0,9,4
4443,treatment,1,8,5
4444,treatment,0,9,6
4445,treatment,0,8,7
4446,treatment,2,6,8
4447,treatment,1,6,9
4448,treatment,1,9,10
4449,treatment,0,7,11
4450,treatment,0,8,12
4451,treatment,1,7,13
4452,treatment,2,9,14
4453,treatment,0,10,1
4454,treatment,1,10,2
4455,treatment,1,6,3
4456,treatment,0,7,4
4457,treatment,1,7,5
4458,treatment,1,7,6
4459,treatment,0,8,7
4460,treatment,0,8,8
4461,treatment,0,6,9
4462,treatment,1,10,10
4463,treatment,0,10,11
4464,treatment,2,11,12
4465,treatment,1,11,13
4466,treatment,1,4,14
4467,treatment,2,12,1
4468,treatment,0,7,2
4469,treatment,1,8,3
4470,treatment,0,5,4
4471,treatment,0,11,5
4472,treatment,0,6,6
4473,treatment,1,8,7
4474,treatment,0,8,8
4475,treatment,3,10,9
4476,treatment,1,7,10
4477,treatment,0,11,11
4478,treatment,0,10,12
4479,treatment,2,10,13
4480,treatment,0,10,14
4481,treatment,0,6,1
4482,treatment,0,11,2
4483,treatment,2,10,3
4484,treatment,0,10,4
4485,treatment,2,5,5
4486,treatment,0,8,6
4487,treatment,1,11,7
4488,treatment,0,8,8
4489,treatment,1,10,9
4490,treatment,1,10,10
4491,treatment,1,10,11
4492,treatment,2,12,12
4493,treatment,1,9,13
4494,treatment,1,5,14
4495,treatment,1,8,1
4496,treatment,1,7,2
4497,treatment,0,10,3
4498,treatment,0,9,4
4499,treatment,0,5,5
4500,treatment,2,5,6
4501,treatment,0,11,7
4502,treatment,1,8,8
4503,treatment,2,7,9
4504,treatment,2,7,10
4505,treatment,0,6,11
4506,treatment,2,10,12
4507,treatment,2,9,13
4508,treatment,2,9,14
4509,treatment,3,8,1
4510,treatment,0,8,2
4511,treatment,1,5,3
4512,treatment,1,7,4
4513,treatment,1,11,5
4514,treatment,2,5,6
4515,treatment,1,8,7
4516,treatment,0,9,8
4517,treatment,0,12,9
4518,treatment,3,9,10
4519,treatment,0,7,11
4520,treatment,0,6,12
4521,treatment,1,8,13
4522,treatment,0,10,14
4523,treatment,0,11,1
4524,treatment,1,8,2
4525,treatment,0,6,3
4526,treatment,0,8,4
4527,treatment,1,8,5
4528,treatment,0,8,6
4529,treatment,0,9,7
4530,treatment,1,7,8
4531,treatment,0,6,9
4532,treatment,1,6,10
4533,treatment,2,7,11
4534,treatment,0,7,12
4535,treatment,0,9,13
4536,treatment,0,10,14
4537,treatment,1,6,1
4538,treatment,2,11,2
4539,treatment,0,9,3
4540,treatment,0,7,4
4541,treatment,1,11,5
4542,treatment,1,11,6
4543,treatment,0,4,7
4544,treatment,0,11,8
4545,treatment,3,8,9
4546,treatment,0,8,10
4547,treatment,0,8,11
4548,treatment,1,8,12
4549,treatment,2,7,13
4550,treatment,0,10,14
4551,treatment,1,8,1
4552,treatment,1,9,2
4553,treatment,1,9,3
4554,treatment,0,5,4
4555,treatment,0,9,5
4556,treatment,0,9,6
4557,treatment,3,7,7
4558,treatment,0,8,8
4559,treatment,0,7,9
4560,treatment,0,8,10
4561,treatment,0,9,11
4562,treatment,1,7,12
4563,treatment,0,7,13
4564,treatment,2,11,14
4565,treatment,1,12,1
4566,treatment,0,7,2
4567,treatment,0,9,3
4568,treatment,2,7,4
4569,treatment,2,8,5
4570,treatment,1,8,6
4571,treatment,3,9,7
4572,treatment,1,7,8
4573,treatment,1,8,9
4574,treatment,1,7,10
4575,treatment,0,6,11
4576,treatment,2,6,12
4577,treatment,2,7,13
4578,treatment,1,7,14
4579,treatment,1,9,1
4580,treatment,1,13,2
4581,treatment,0,6,3
4582,treatment,0,7,4
4583,treatment,0,9,5
4584,treatment,2,6,6
4585,treatment,0,6,7
4586,treatment,2,10,8
4587,treatment,1,10,9
4588,treatment,1,5,10
4589,treatment,1,6,11
4590,treatment,0,9,12
4591,treatment,1,7,13
4592,treatment,0,8,14
4593,treatment,1,10,1
4594,treatment,0,8,2
4595,treatment,0,9,3
4596,treatment,0,4,4
4597,treatment,0,7,5
4598,treatment,0,7,6
4599,treatment,1,7,7
4600,treatment,2,9,8
4601,treatment,1,11,9
4602,treatment,2,9,10
4603,treatment,2,9,11
4604,treatment,1,13,12
4605,treatment,2,6,13
4606,treatment,0,7,14
4607,treatment,1,7,1
4608,treatment,2,10,2
4609,treatment,2,8,3
4610,treatment,0,7,4
4611,treatment,0,9,5
4612,treatment,3,9,6
4613,treatment,2,9,7
4614,treatment,0,12,8
4615,treatment,0,7,9
4616,treatment,2,7,10
4617,treatment,4,10,11
4618,treatment,0,8,12
4619,treatment,2,11,13
4620,treatment,2,9,14
4621,treatment,1,9,1
4622,treatment,2,10,2
4623,treatment,1,6,3
4624,treatment,4,10,4
4625,treatment,1,12,5
4626,treatment,2,7,6
4627,treatment,0,9,7
4628,treatment,0,11,8
4629,treatment,0,10,9
4630,treatment,1,10,10
4631,treatment,0,5,11
4632,treatment,2,9,12
4633,treatment,1,7,13
4634,treatment,0,8,14
4635,treatment,0,9,1
4636,treatment,2,10,2
4637,treatment,0,6,3
4638,treatment,0,8,4
4639,treatment,0,8,5
4640,treatment,0,4,6
4641,treatment,1,5,7
4642,treatment,0,8,8
4643,treatment,0,6,9
4644,treatment,1,9,10
4645,treatment,1,7,11
4646,treatment,3,12,12
4647,treatment,0,8,13
4648,treatment,0,6,14
4649,treatment,2,8,1
4650,treatment,3,9,2
4651,treatment,1,8,3
4652,treatment,0,8,4
4653,treatment,1,7,5
4654,treatment,1,6,6
4655,treatment,0,9,7
4656,treatment,0,5,8
4657,treatment,0,5,9
4658,treatment,1,7,10
4659,treatment,2,9,11
4660,treatment,3,12,12
4661,treatment,2,12,13
4662,treatment,1,6,14
4663,treatment,2,5,1
4664,treatment,0,7,2
4665,treatment,1,3,3
4666,treatment,3,11,4
4667,treatment,2,6,5
4668,treatment,0,8,6
4669,treatment,3,10,7
4670,treatment,1,10,8
4671,treatment,0,7,9
4672,treatment,1,8,10
4673,treatment,4,11,11
4674,treatment,0,9,12
4675,treatment,2,12,13
4676,treatment,0,6,14
4677,treatment,0,7,1
4678,treatment,1,8,2
4679,treatment,2,7,3
4680,treatment,0,10,4
4681,treatment,2,9,5
4682,treatment,1,9,6
4683,treatment,0,10,7
4684,treatment,0,8,8
4685,treatment,0,8,9
4686,treatment,1,8,10
4687,treatment,0,7,11
4688,treatment,0,6,12
4689,treatment,0,9,13
4690,treatment,1,7,14
4691,treatment,2,5,1
4692,treatment,1,4,2
4693,treatment,4,10,3
4694,treatment,0,4,4
4695,treatment,0,10,5
4696,treatment,1,7,6
4697,treatment,1,6,7
4698,treatment,0,6,8
4699,treatment,1,6,9
4700,treatment,1,8,10
4701,treatment,2,11,11
4702,treatment,1,7,12
4703,treatment,1,9,13
4704,treatment,0,10,14
4705,treatment,2,11,1
4706,treatment,0,11,2
4707,treatment,1,9,3
4708,treatment,3,6,4
4709,treatment,0,9,5
4710,treatment,0,11,6
4711,treatment,1,11,7
4712,treatment,0,9,8
4713,treatment,0,6,9
4714,treatment,0,13,10
4715,treatment,1,9,11
4716,treatment,1,8,12
4717,treatment,0,7,13
4718,treatment,1,6,14
4719,treatment,0,8,1
4720,treatment,0,6,2
4721,treatment,0,5,3
4722,treatment,0,7,4
4723,treatment,1,10,5
4724,treatment,1,12,6
4725,treatment,2,7,7
4726,treatment,2,9,8
4727,treatment,2,10,9
4728,treatment,2,9,10
4729,treatment,0,7,11
4730,treatment,2,6,12
4731,treatment,1,10,13
4732,treatment,1,9,14
4733,treatment,0,6,1
4734,treatment,0,5,2
4735,treatment,1,8,3
4736,treatment,0,10,4
4737,treatment,0,6,5
4738,treatment,1,9,6
4739,treatment,1,12,7
4740,treatment,0,5,8
4741,treatment,3,7,9
4742,treatment,0,8,10
4743,treatment,0,7,11
4744,treatment,0,9,12
4745,treatment,1,9,13
4746,treatment,3,12,14
4747,treatment,0,9,1
4748,treatment,0,7,2
4749,treatment,0,11,3
4750,treatment,0,8,4
4751,treatment,0,8,5
4752,treatment,0,5,6
4753,treatment,0,8,7
4754,treatment,1,6,8
4755,treatment,1,6,9
4756,treatment,1,9,10
4757,treatment,0,8,11
4758,treatment,0,11,12
4759,treatment,1,9,13
4760,treatment,0,7,14
4761,treatment,1,9,1
4762,treatment,2,10,2
4763,treatment,0,6,3
4764,treatment,1,12,4
4765,treatment,0,7,5
4766,treatment,0,7,6
4767,treatment,0,4,7
4768,treatment,1,7,8
4769,treatment,0,9,9
4770,treatment,0,8,10
4771,treatment,1,12,11
4772,treatment,2,8,12
4773,treatment,0,10,13
4774,treatment,1,7,14
4775,treatment,1,10,1
4776,treatment,1,7,2
4777,treatment,1,8,3
4778,treatment,3,10,4
4779,treatment,1,9,5
4780,treatment,1,5,6
4781,treatment,0,5,7
4782,treatment,1,6,8
4783,treatment,2,11,9
4784,treatment,0,10,10
4785,treatment,0,4,11
4786,treatment,0,7,12
4787,treatment,0,9,13
4788,treatment,1,8,14
4789,treatment,0,9,1
4790,treatment,1,8,2
4791,treatment,1,7,3
4792,treatment,2,9,4
4793,treatment,2,9,5
4794,treatment,1,6,6
4795,treatment,2,10,7
4796,treatment,0,10,8
4797,treatment,2,11,9
4798,treatment,1,7,10
4799,treatment,1,7,11
4800,treatment,0,5,12
4801,treatment,2,4,13
4802,treatment,2,12,14
4803,treatment,1,7,1
4804,treatment,0,10,2
4805,treatment,1,5,3
4806,treatment,1,10,4
4807,treatment,4,9,5
4808,treatment,0,9,6
4809,treatment,0,10,7
4810,treatment,0,11,8
4811,treatment,0,10,9
4812,treatment,0,10,10
4813,treatment,1,7,11
4814,treatment,2,5,12
4815,treatment,2,8,13
4816,treatment,0,9,14
4817,treatment,1,12,1
4818,treatment,2,9,2
4819,treatment,0,12,3
4820,treatment,2,8,4
4821,treatment,0,10,5
4822,treatment,0,10,6
4823,treatment,0,8,7
4824,treatment,0,10,8
4825,treatment,0,7,9
4826,treatment,3,10,10
4827,treatment,0,9,11
4828,treatment,1,11,12
4829,treatment,1,8,13
4830,treatment,0,10,14
4831,treatment,0,7,1
4832,treatment,2,10,2
4833,treatment,1,10,3
4834,treatment,0,8,4
4835,treatment,3,8,5
4836,treatment,2,11,6
4837,treatment,0,8,7
4838,treatment,0,6,8
4839,treatment,1,9,9
4840,treatment,0,9,10
4841,treatment,2,7,11
4842,treatment,1,9,12
4843,treatment,0,2,13
4844,treatment,1,8,14
4845,treatment,0,4,1
4846,treatment,0,6,2
4847,treatment,2,9,3
4848,treatment,0,8,4
4849,treatment,0,6,5
4850,treatment,0,7,6
4851,treatment,0,7,7
4852,treatment,1,8,8
4853,treatment,3,11,9
4854,treatment,1,12,10
4855,treatment,0,7,11
4856,treatment,1,10,12
4857,treatment,0,5,13
4858,treatment,0,11,14
4859,treatment,0,5,1
4860,treatment,0,10,2
4861,treatment,1,6,3
4862,treatment,2,10,4
4863,treatment,1,10,5
4864,treatment,1,4,6
4865,treatment,1,8,7
4866,treatment,2,9,8
4867,treatment,1,6,9
4868,treatment,3,10,10
4869,treatment,0,5,11
4870,treatment,0,9,12
4871,treatment,0,5,13
4872,treatment,0,7,14
4873,treatment,0,8,1
4874,treatment,3,8,2
4875,treatment,0,8,3
4876,treatment,0,10,4
4877,treatment,1,9,5
4878,treatment,2,8,6
4879,treatment,1,7,7
4880,treatment,0,9,8
4881,treatment,1,11,9
4882,treatment,0,9,10
4883,treatment,0,5,11
4884,treatment,2,10,12
4885,treatment,0,10,13
4886,treatment,1,7,14
4887,treatment,2,10,1
4888,treatment,0,10,2
4889,treatment,0,4,3
4890,treatment,0,13,4
4891,treatment,1,11,5
4892,treatment,2,9,6
4893,treatment,1,7,7
4894,treatment,0,9,8
4895,treatment,0,6,9
4896,treatment,0,7,10
4897,treatment,0,5,11
4898,treatment,0,11,12
4899,treatment,1,10,13
4900,treatment,2,11,14
4901,treatment,0,6,1
4902,treatment,0,10,2
4903,treatment,0,9,3
4904,treatment,0,7,4
4905,treatment,1,9,5
4906,treatment,0,8,6
4907,treatment,0,10,7
4908,treatment,1,9,8
4909,treatment,1,7,9
4910,treatment,2,7,10
4911,treatment,0,6,11
4912,treatment,0,6,12
4913,treatment,0,8,13
4914,treatment,2,8,14
4915,treatment,1,5,1
